"","link","Received","Revised","Accepted","Published","Special_issue","days"
"3883","/2223-7747/10/10/2124",2021-09-15,2021-09-30,2021-10-02,2021-10-07,"Yes",22
"3884","/2223-7747/10/10/2125",2021-09-01,2021-10-03,2021-10-04,2021-10-07,"Yes",36
"3885","/2223-7747/10/10/2126",2021-09-07,2021-09-28,2021-10-01,2021-10-07,"Yes",30
"3886","/2223-7747/10/10/2107",2021-08-26,2021-09-23,2021-10-01,2021-10-05,"Yes",40
"3887","/2223-7747/10/10/2108",2021-09-13,2021-09-30,2021-09-30,2021-10-05,"Yes",22
"3888","/2223-7747/10/10/2109",2021-08-18,2021-09-18,2021-09-28,2021-10-05,"Yes",48
"3889","/2223-7747/10/10/2110",2021-09-19,2021-09-30,2021-10-01,2021-10-05,"Yes",16
"3890","/2223-7747/10/10/2111",2021-09-13,2021-09-30,2021-09-30,2021-10-05,"No",22
"3891","/2223-7747/10/10/2112",2021-08-24,2021-10-01,2021-10-02,2021-10-05,"No",42
"3892","/2223-7747/10/10/2113",2021-09-15,2021-09-28,2021-09-29,2021-10-05,"Yes",20
"3893","/2223-7747/10/10/2114",2021-07-14,2021-08-29,2021-09-10,2021-10-06,"Yes",84
"3894","/2223-7747/10/10/2115",2021-08-27,2021-09-22,2021-10-04,2021-10-06,"Yes",40
"3895","/2223-7747/10/10/2116",2021-09-16,2021-09-26,2021-09-28,2021-10-06,"Yes",20
"3896","/2223-7747/10/10/2097",2021-08-23,2021-09-15,2021-10-01,2021-10-03,"Yes",41
"3897","/2223-7747/10/10/2098",2021-08-14,2021-09-26,2021-09-28,2021-10-03,"Yes",50
"3898","/2223-7747/10/10/2099",2021-08-06,2021-09-29,2021-09-30,2021-10-03,"Yes",58
"3899","/2223-7747/10/10/2100",2021-08-27,2021-09-22,2021-09-27,2021-10-04,"Yes",38
"3900","/2223-7747/10/10/2101",2021-09-09,2021-09-26,2021-09-27,2021-10-04,"Yes",25
"3901","/2223-7747/10/10/2102",2021-09-06,2021-09-17,2021-09-23,2021-10-04,"Yes",28
"3902","/2223-7747/10/10/2103",2021-09-03,2021-09-29,2021-09-30,2021-10-04,"Yes",31
"3903","/2223-7747/10/10/2104",2021-08-21,2021-09-30,2021-09-30,2021-10-04,"Yes",44
"3904","/2223-7747/10/10/2105",2021-08-20,2021-09-24,2021-09-27,2021-10-04,"Yes",45
"3905","/2223-7747/10/10/2106",2021-09-07,2021-09-29,2021-10-02,2021-10-04,"Yes",27
"3906","/2223-7747/10/10/2087",2021-09-17,2021-09-26,2021-09-27,2021-10-01,"Yes",14
"3907","/2223-7747/10/10/2088",2021-08-02,2021-09-14,2021-09-27,2021-10-01,"No",60
"3908","/2223-7747/10/10/2090",2021-09-10,2021-09-25,2021-09-28,2021-10-01,"Yes",21
"3909","/2223-7747/10/10/2091",2021-08-27,2021-09-24,2021-09-27,2021-10-01,"Yes",35
"3910","/2223-7747/10/10/2089",2021-09-07,2021-09-27,2021-09-28,2021-10-01,"Yes",24
"3911","/2223-7747/10/10/2092",2021-07-26,2021-09-18,2021-09-22,2021-10-02,"Yes",68
"3912","/2223-7747/10/10/2093",2021-09-13,2021-09-26,2021-09-28,2021-10-03,"Yes",20
"3913","/2223-7747/10/10/2094",2021-09-07,2021-10-01,2021-10-01,2021-10-03,"Yes",26
"3914","/2223-7747/10/10/2095",2021-09-13,2021-09-28,2021-09-30,2021-10-03,"Yes",20
"3915","/2223-7747/10/10/2096",2021-09-12,2021-09-27,2021-09-28,2021-10-03,"Yes",21
"3916","/2223-7747/10/10/2077",2021-09-01,2021-09-24,2021-09-26,2021-09-30,"Yes",29
"3917","/2223-7747/10/10/2079",2021-08-27,2021-09-22,2021-09-28,2021-09-30,"Yes",34
"3918","/2223-7747/10/10/2080",2021-09-02,2021-09-25,2021-09-28,2021-09-30,"Yes",28
"3919","/2223-7747/10/10/2081",2021-08-08,2021-09-02,2021-09-03,2021-09-30,"Yes",53
"3920","/2223-7747/10/10/2078",2021-08-17,2021-09-17,2021-09-27,2021-09-30,"Yes",44
"3921","/2223-7747/10/10/2082",2021-08-30,2021-09-23,2021-09-28,2021-09-30,"Yes",31
"3922","/2223-7747/10/10/2083",2021-08-05,2021-09-25,2021-09-28,2021-09-30,"Yes",56
"3923","/2223-7747/10/10/2084",2021-07-05,2021-09-16,2021-09-16,2021-10-01,"Yes",88
"3924","/2223-7747/10/10/2085",2021-08-22,2021-09-27,2021-09-28,2021-10-01,"Yes",40
"3925","/2223-7747/10/10/2086",2021-09-13,2021-09-25,2021-09-29,2021-10-01,"No",18
"3926","/2223-7747/10/10/2066",2021-08-27,2021-09-26,2021-09-27,2021-09-30,"Yes",34
"3927","/2223-7747/10/10/2072",2021-08-30,2021-09-27,2021-09-28,2021-09-30,"Yes",31
"3928","/2223-7747/10/10/2071",2021-08-20,2021-09-16,2021-09-27,2021-09-30,"Yes",41
"3929","/2223-7747/10/10/2068",2021-08-24,2021-09-24,2021-09-24,2021-09-30,"Yes",37
"3930","/2223-7747/10/10/2067",2021-09-14,2021-09-28,2021-09-29,2021-09-30,"Yes",16
"3931","/2223-7747/10/10/2069",2021-07-27,2021-09-23,2021-09-24,2021-09-30,"Yes",65
"3932","/2223-7747/10/10/2073",2021-07-19,2021-09-23,2021-09-24,2021-09-30,"Yes",73
"3933","/2223-7747/10/10/2074",2021-08-24,2021-09-27,2021-09-28,2021-09-30,"Yes",37
"3934","/2223-7747/10/10/2076",2021-08-31,2021-09-27,2021-09-27,2021-09-30,"Yes",30
"3935","/2223-7747/10/10/2075",2021-08-25,2021-09-20,2021-09-28,2021-09-30,"Yes",36
"3936","/2223-7747/10/10/2056",2021-09-06,2021-09-22,2021-09-27,2021-09-29,"Yes",23
"3937","/2223-7747/10/10/2058",2021-08-22,2021-09-22,2021-09-26,2021-09-29,"Yes",38
"3938","/2223-7747/10/10/2059",2021-08-30,2021-09-22,2021-09-24,2021-09-29,"Yes",30
"3939","/2223-7747/10/10/2060",2021-09-09,2021-09-25,2021-09-27,2021-09-29,"Yes",20
"3940","/2223-7747/10/10/2061",2021-09-02,2021-09-26,2021-09-27,2021-09-30,"Yes",28
"3941","/2223-7747/10/10/2062",2021-09-16,2021-09-27,2021-09-28,2021-09-30,"No",14
"3942","/2223-7747/10/10/2063",2021-08-24,2021-09-20,2021-09-27,2021-09-30,"Yes",37
"3943","/2223-7747/10/10/2064",2021-08-27,2021-09-24,2021-09-28,2021-09-30,"Yes",34
"3944","/2223-7747/10/10/2065",2021-08-11,2021-09-20,2021-09-27,2021-09-30,"Yes",50
"3945","/2223-7747/10/10/2070",2021-08-16,2021-09-23,2021-09-24,2021-09-30,"Yes",45
"3946","/2223-7747/10/10/2047",2021-08-26,2021-09-24,2021-09-27,2021-09-29,"Yes",34
"3947","/2223-7747/10/10/2049",2021-08-18,2021-09-21,2021-09-24,2021-09-29,"Yes",42
"3948","/2223-7747/10/10/2048",2021-08-24,2021-09-25,2021-09-27,2021-09-29,"Yes",36
"3949","/2223-7747/10/10/2050",2021-06-19,2021-09-17,2021-09-17,2021-09-29,"Yes",102
"3950","/2223-7747/10/10/2051",2021-08-29,2021-09-22,2021-09-25,2021-09-29,"Yes",31
"3951","/2223-7747/10/10/2052",2021-08-10,2021-09-20,2021-09-23,2021-09-29,"Yes",50
"3952","/2223-7747/10/10/2053",2021-08-23,2021-09-15,2021-09-25,2021-09-29,"Yes",37
"3953","/2223-7747/10/10/2055",2021-08-26,2021-09-20,2021-09-27,2021-09-29,"Yes",34
"3954","/2223-7747/10/10/2054",2021-09-01,2021-09-27,2021-09-27,2021-09-29,"Yes",28
"3955","/2223-7747/10/10/2057",2021-08-24,2021-09-22,2021-09-27,2021-09-29,"No",36
"3956","/2223-7747/10/10/2035",2021-09-13,2021-09-24,2021-09-24,2021-09-28,"Yes",15
"3957","/2223-7747/10/10/2034",2021-07-16,2021-09-14,2021-09-20,2021-09-28,"Yes",74
"3958","/2223-7747/10/10/2039",2021-09-03,2021-09-18,2021-09-22,2021-09-28,"No",25
"3959","/2223-7747/10/10/2040",2021-08-20,2021-09-26,2021-09-27,2021-09-28,"Yes",39
"3960","/2223-7747/10/10/2041",2021-07-23,2021-09-17,2021-09-23,2021-09-28,"Yes",67
"3961","/2223-7747/10/10/2042",2021-08-10,2021-09-23,2021-09-24,2021-09-28,"No",49
"3962","/2223-7747/10/10/2043",2021-08-31,2021-09-23,2021-09-24,2021-09-28,"Yes",28
"3963","/2223-7747/10/10/2044",2021-08-22,2021-09-26,2021-09-27,2021-09-28,"Yes",37
"3964","/2223-7747/10/10/2045",2021-09-01,2021-09-23,2021-09-24,2021-09-28,"Yes",27
"3965","/2223-7747/10/10/2046",2021-08-23,2021-09-23,2021-09-24,2021-09-28,"Yes",36
"3966","/2223-7747/10/10/2028",2021-09-10,2021-09-23,2021-09-24,2021-09-27,"Yes",17
"3967","/2223-7747/10/10/2029",2021-08-23,2021-09-13,2021-09-21,2021-09-27,"Yes",35
"3968","/2223-7747/10/10/2027",2021-08-27,2021-09-16,2021-09-25,2021-09-27,"Yes",31
"3969","/2223-7747/10/10/2030",2021-08-25,2021-09-16,2021-09-19,2021-09-27,"Yes",33
"3970","/2223-7747/10/10/2031",2021-08-17,2021-09-19,2021-09-22,2021-09-27,"Yes",41
"3971","/2223-7747/10/10/2033",2021-07-29,2021-09-17,2021-09-23,2021-09-28,"Yes",61
"3972","/2223-7747/10/10/2032",2021-09-07,2021-09-22,2021-09-26,2021-09-28,"Yes",21
"3973","/2223-7747/10/10/2036",2021-08-13,2021-09-20,2021-09-22,2021-09-28,"Yes",46
"3974","/2223-7747/10/10/2037",2021-07-30,2021-09-13,2021-09-23,2021-09-28,"Yes",60
"3975","/2223-7747/10/10/2038",2021-07-29,2021-08-28,2021-09-04,2021-09-28,"Yes",61
"3976","/2223-7747/10/10/2017",2021-06-30,2021-08-17,2021-08-18,2021-09-26,"Yes",88
"3977","/2223-7747/10/10/2018",2021-09-04,2021-09-20,2021-09-21,2021-09-26,"Yes",22
"3978","/2223-7747/10/10/2019",2021-08-31,2021-09-21,2021-09-22,2021-09-26,"Yes",26
"3979","/2223-7747/10/10/2020",2021-08-26,2021-09-12,2021-09-15,2021-09-26,"Yes",31
"3980","/2223-7747/10/10/2021",2021-07-15,2021-09-20,2021-09-24,2021-09-26,"Yes",73
"3981","/2223-7747/10/10/2023",2021-07-19,2021-09-15,2021-09-20,2021-09-26,"No",69
"3982","/2223-7747/10/10/2022",2021-08-19,2021-09-15,2021-09-16,2021-09-26,"Yes",38
"3983","/2223-7747/10/10/2024",2021-08-01,2021-09-17,2021-09-22,2021-09-27,"Yes",57
"3984","/2223-7747/10/10/2025",2021-08-06,2021-09-17,2021-09-24,2021-09-27,"Yes",52
"3985","/2223-7747/10/10/2026",2021-08-20,2021-09-15,2021-09-16,2021-09-27,"Yes",38
"3986","/2223-7747/10/10/2006",2021-09-01,2021-09-20,2021-09-21,2021-09-24,"Yes",23
"3987","/2223-7747/10/10/2008",2021-07-15,2021-08-31,2021-09-21,2021-09-24,"Yes",71
"3988","/2223-7747/10/10/2009",2021-06-29,2021-09-23,2021-09-23,2021-09-25,"Yes",88
"3989","/2223-7747/10/10/2010",2021-08-15,2021-09-23,2021-09-23,2021-09-25,"Yes",41
"3990","/2223-7747/10/10/2012",2021-09-08,2021-09-22,2021-09-23,2021-09-25,"Yes",17
"3991","/2223-7747/10/10/2013",2021-09-02,2021-09-22,2021-09-23,2021-09-25,"Yes",23
"3992","/2223-7747/10/10/2014",2021-09-14,2021-09-22,2021-09-24,2021-09-25,"Yes",11
"3993","/2223-7747/10/10/2011",2021-09-01,2021-09-23,2021-09-24,2021-09-26,"Yes",25
"3994","/2223-7747/10/10/2015",2021-08-25,2021-09-15,2021-09-16,2021-09-26,"Yes",32
"3995","/2223-7747/10/10/2016",2021-08-04,2021-09-07,2021-09-22,2021-09-26,"Yes",53
"3996","/2223-7747/10/10/1997",2021-09-08,2021-09-18,2021-09-23,2021-09-24,"Yes",16
"3997","/2223-7747/10/10/1998",2021-07-31,2021-09-17,2021-09-20,2021-09-24,"Yes",55
"3998","/2223-7747/10/10/1999",2021-08-31,2021-09-18,2021-09-20,2021-09-24,"Yes",24
"3999","/2223-7747/10/10/2000",2021-08-27,2021-09-14,2021-09-17,2021-09-24,"Yes",28
"4000","/2223-7747/10/10/2001",2021-07-29,2021-09-13,2021-09-15,2021-09-24,"Yes",57
"4001","/2223-7747/10/10/2002",2021-08-21,2021-09-15,2021-09-18,2021-09-24,"Yes",34
"4002","/2223-7747/10/10/2003",2021-08-24,2021-09-20,2021-09-20,2021-09-24,"Yes",31
"4003","/2223-7747/10/10/2005",2021-08-30,2021-09-17,2021-09-21,2021-09-24,"Yes",25
"4004","/2223-7747/10/10/2004",2021-09-06,2021-09-21,2021-09-22,2021-09-24,"Yes",18
"4005","/2223-7747/10/10/2007",2021-07-24,2021-09-12,2021-09-17,2021-09-24,"No",62
"4006","/2223-7747/10/10/1987",2021-08-24,2021-09-14,2021-09-17,2021-09-23,"Yes",30
"4007","/2223-7747/10/10/1988",2021-07-28,2021-09-20,2021-09-22,2021-09-23,"Yes",57
"4008","/2223-7747/10/10/1990",2021-08-17,2021-09-09,2021-09-15,2021-09-23,"Yes",37
"4009","/2223-7747/10/10/1989",2021-06-28,2021-09-17,2021-09-18,2021-09-23,"Yes",87
"4010","/2223-7747/10/10/1991",2021-09-01,2021-09-20,2021-09-22,2021-09-23,"No",22
"4011","/2223-7747/10/10/1992",2021-09-09,2021-09-18,2021-09-20,2021-09-23,"Yes",14
"4012","/2223-7747/10/10/1993",2021-08-25,2021-09-13,2021-09-17,2021-09-23,"Yes",29
"4013","/2223-7747/10/10/1994",2021-08-16,2021-09-20,2021-09-20,2021-09-23,"Yes",38
"4014","/2223-7747/10/10/1995",2021-08-25,2021-09-17,2021-09-21,2021-09-23,"Yes",29
"4015","/2223-7747/10/10/1977",2021-08-03,2021-09-11,2021-09-20,2021-09-22,"Yes",50
"4016","/2223-7747/10/10/1978",2021-08-09,2021-09-08,2021-09-15,2021-09-22,"Yes",44
"4017","/2223-7747/10/10/1979",2021-08-03,2021-09-16,2021-09-17,2021-09-22,"Yes",50
"4018","/2223-7747/10/10/1981",2021-08-25,2021-09-13,2021-09-15,2021-09-22,"Yes",28
"4019","/2223-7747/10/10/1982",2021-08-31,2021-09-19,2021-09-20,2021-09-22,"Yes",22
"4020","/2223-7747/10/10/1980",2021-08-30,2021-09-16,2021-09-17,2021-09-22,"Yes",23
"4021","/2223-7747/10/10/1984",2021-08-31,2021-09-20,2021-09-20,2021-09-23,"Yes",23
"4022","/2223-7747/10/10/1983",2021-07-30,2021-09-06,2021-09-10,2021-09-23,"Yes",55
"4023","/2223-7747/10/10/1986",2021-08-26,2021-09-09,2021-09-21,2021-09-23,"Yes",28
"4024","/2223-7747/10/10/1985",2021-07-08,2021-09-13,2021-09-15,2021-09-23,"Yes",77
"4025","/2223-7747/10/9/1967",2021-08-25,2021-09-08,2021-09-17,2021-09-20,"No",26
"4026","/2223-7747/10/9/1968",2021-09-02,2021-09-17,2021-09-18,2021-09-21,"No",19
"4027","/2223-7747/10/9/1970",2021-08-26,2021-09-16,2021-09-17,2021-09-21,"Yes",26
"4028","/2223-7747/10/9/1971",2021-08-16,2021-09-06,2021-09-15,2021-09-21,"Yes",36
"4029","/2223-7747/10/9/1969",2021-07-27,2021-09-14,2021-09-18,2021-09-21,"Yes",56
"4030","/2223-7747/10/9/1972",2021-08-30,2021-09-15,2021-09-17,2021-09-21,"Yes",22
"4031","/2223-7747/10/9/1973",2021-06-28,2021-09-15,2021-09-16,2021-09-21,"Yes",85
"4032","/2223-7747/10/10/1975",2021-07-29,2021-09-17,2021-09-18,2021-09-22,"No",55
"4033","/2223-7747/10/10/1974",2021-07-26,2021-08-18,2021-08-19,2021-09-22,"Yes",58
"4034","/2223-7747/10/10/1976",2021-08-01,2021-09-17,2021-09-18,2021-09-22,"Yes",52
"4035","/2223-7747/10/9/1957",2021-09-02,2021-09-15,2021-09-15,2021-09-19,"Yes",17
"4036","/2223-7747/10/9/1958",2021-08-13,2021-09-13,2021-09-13,2021-09-19,"Yes",37
"4037","/2223-7747/10/9/1959",2021-08-30,2021-09-16,2021-09-17,2021-09-19,"Yes",20
"4038","/2223-7747/10/9/1960",2021-08-24,2021-09-16,2021-09-17,2021-09-20,"Yes",27
"4039","/2223-7747/10/9/1962",2021-08-26,2021-09-13,2021-09-17,2021-09-20,"Yes",25
"4040","/2223-7747/10/9/1961",2021-09-10,2021-09-15,2021-09-17,2021-09-20,"Yes",10
"4041","/2223-7747/10/9/1963",2021-08-24,2021-09-14,2021-09-16,2021-09-20,"Yes",27
"4042","/2223-7747/10/9/1964",2021-09-01,2021-09-16,2021-09-17,2021-09-20,"Yes",19
"4043","/2223-7747/10/9/1965",2021-08-11,2021-09-14,2021-09-15,2021-09-20,"Yes",40
"4044","/2223-7747/10/9/1966",2021-08-24,2021-09-15,2021-09-15,2021-09-20,"Yes",27
"4045","/2223-7747/10/9/1947",2021-08-26,2021-09-10,2021-09-15,2021-09-18,"Yes",23
"4046","/2223-7747/10/9/1948",2021-08-06,2021-09-03,2021-09-12,2021-09-18,"Yes",43
"4047","/2223-7747/10/9/1949",2021-08-04,2021-09-06,2021-09-14,2021-09-18,"No",45
"4048","/2223-7747/10/9/1950",2021-08-04,2021-09-14,2021-09-15,2021-09-18,"Yes",45
"4049","/2223-7747/10/9/1951",2021-08-16,2021-09-15,2021-09-16,2021-09-18,"Yes",33
"4050","/2223-7747/10/9/1953",2021-08-21,2021-09-11,2021-09-14,2021-09-18,"Yes",28
"4051","/2223-7747/10/9/1952",2021-08-25,2021-09-13,2021-09-14,2021-09-18,"Yes",24
"4052","/2223-7747/10/9/1954",2021-07-31,2021-09-07,2021-09-17,2021-09-18,"Yes",49
"4053","/2223-7747/10/9/1955",2021-08-19,2021-09-15,2021-09-17,2021-09-18,"Yes",30
"4054","/2223-7747/10/9/1956",2021-09-02,2021-09-14,2021-09-15,2021-09-19,"Yes",17
"4055","/2223-7747/10/9/1937",2021-08-19,2021-09-13,2021-09-14,2021-09-17,"Yes",29
"4056","/2223-7747/10/9/1938",2021-07-30,2021-09-04,2021-09-10,2021-09-17,"Yes",49
"4057","/2223-7747/10/9/1940",2021-05-17,2021-09-01,2021-09-14,2021-09-17,"Yes",123
"4058","/2223-7747/10/9/1941",2021-08-11,2021-09-08,2021-09-14,2021-09-17,"Yes",37
"4059","/2223-7747/10/9/1939",2021-07-27,2021-09-13,2021-09-14,2021-09-17,"Yes",52
"4060","/2223-7747/10/9/1942",2021-08-03,2021-09-10,2021-09-14,2021-09-17,"Yes",45
"4061","/2223-7747/10/9/1943",2021-08-29,2021-09-14,2021-09-16,2021-09-18,"Yes",20
"4062","/2223-7747/10/9/1944",2021-08-27,2021-09-10,2021-09-16,2021-09-18,"Yes",22
"4063","/2223-7747/10/9/1945",2021-07-10,2021-09-04,2021-09-16,2021-09-18,"Yes",70
"4064","/2223-7747/10/9/1946",2021-08-24,2021-09-09,2021-09-16,2021-09-18,"Yes",25
"4065","/2223-7747/10/9/1926",2021-08-16,2021-09-08,2021-09-09,2021-09-15,"Yes",30
"4066","/2223-7747/10/9/1929",2021-08-13,2021-09-02,2021-09-04,2021-09-16,"Yes",34
"4067","/2223-7747/10/9/1930",2021-08-28,2021-09-14,2021-09-15,2021-09-16,"Yes",19
"4068","/2223-7747/10/9/1928",2021-08-24,2021-09-13,2021-09-13,2021-09-16,"Yes",23
"4069","/2223-7747/10/9/1931",2021-08-23,2021-09-10,2021-09-14,2021-09-16,"Yes",24
"4070","/2223-7747/10/9/1933",2021-07-27,2021-09-01,2021-09-14,2021-09-16,"Yes",51
"4071","/2223-7747/10/9/1932",2021-08-10,2021-09-03,2021-09-13,2021-09-16,"Yes",37
"4072","/2223-7747/10/9/1934",2021-08-09,2021-09-10,2021-09-13,2021-09-17,"Yes",39
"4073","/2223-7747/10/9/1935",2021-08-04,2021-09-08,2021-09-14,2021-09-17,"Yes",44
"4074","/2223-7747/10/9/1936",2021-07-24,2021-09-01,2021-09-03,2021-09-17,"Yes",55
"4075","/2223-7747/10/9/1916",2021-08-25,2021-09-08,2021-09-09,2021-09-15,"Yes",21
"4076","/2223-7747/10/9/1918",2021-07-28,2021-09-05,2021-09-09,2021-09-15,"Yes",49
"4077","/2223-7747/10/9/1919",2021-08-24,2021-09-07,2021-09-13,2021-09-15,"Yes",22
"4078","/2223-7747/10/9/1920",2021-07-27,2021-09-13,2021-09-13,2021-09-15,"Yes",50
"4079","/2223-7747/10/9/1921",2021-09-01,2021-09-11,2021-09-13,2021-09-15,"Yes",14
"4080","/2223-7747/10/9/1923",2021-08-05,2021-09-07,2021-09-08,2021-09-15,"Yes",41
"4081","/2223-7747/10/9/1922",2021-08-24,2021-09-09,2021-09-13,2021-09-15,"No",22
"4082","/2223-7747/10/9/1925",2021-08-24,2021-09-10,2021-09-12,2021-09-15,"Yes",22
"4083","/2223-7747/10/9/1924",2021-07-05,2021-08-30,2021-09-10,2021-09-15,"Yes",72
"4084","/2223-7747/10/9/1927",2021-08-18,2021-09-10,2021-09-11,2021-09-15,"Yes",28
"4085","/2223-7747/10/9/1904",2021-08-08,2021-09-05,2021-09-09,2021-09-14,"Yes",37
"4086","/2223-7747/10/9/1909",2021-08-12,2021-08-31,2021-09-08,2021-09-14,"Yes",33
"4087","/2223-7747/10/9/1910",2021-08-09,2021-09-10,2021-09-11,2021-09-14,"Yes",36
"4088","/2223-7747/10/9/1911",2021-07-24,2021-08-16,2021-08-17,2021-09-14,"Yes",52
"4089","/2223-7747/10/9/1908",2021-07-20,2021-09-08,2021-09-08,2021-09-14,"Yes",56
"4090","/2223-7747/10/9/1912",2021-08-03,2021-09-08,2021-09-10,2021-09-14,"Yes",42
"4091","/2223-7747/10/9/1913",2021-08-03,2021-09-02,2021-09-09,2021-09-14,"Yes",42
"4092","/2223-7747/10/9/1914",2021-06-30,2021-08-25,2021-08-26,2021-09-14,"Yes",76
"4093","/2223-7747/10/9/1915",2021-06-27,2021-09-02,2021-09-03,2021-09-15,"Yes",80
"4094","/2223-7747/10/9/1917",2021-07-30,2021-09-11,2021-09-14,2021-09-15,"Yes",47
"4095","/2223-7747/10/9/1899",2021-08-18,2021-09-09,2021-09-09,2021-09-14,"Yes",27
"4096","/2223-7747/10/9/1898",2021-07-28,2021-08-31,2021-09-01,2021-09-14,"Yes",48
"4097","/2223-7747/10/9/1900",2021-07-27,2021-08-25,2021-08-26,2021-09-14,"Yes",49
"4098","/2223-7747/10/9/1892",2021-07-23,2021-08-26,2021-09-09,2021-09-14,"Yes",53
"4099","/2223-7747/10/9/1901",2021-08-29,2021-09-08,2021-09-12,2021-09-14,"Yes",16
"4100","/2223-7747/10/9/1902",2021-08-19,2021-09-09,2021-09-10,2021-09-14,"Yes",26
"4101","/2223-7747/10/9/1906",2021-07-06,2021-08-27,2021-09-09,2021-09-14,"Yes",70
"4102","/2223-7747/10/9/1907",2021-05-15,2021-06-24,2021-06-25,2021-09-14,"Yes",122
"4103","/2223-7747/10/9/1903",2021-08-06,2021-08-30,2021-09-12,2021-09-14,"Yes",39
"4104","/2223-7747/10/9/1887",2021-07-30,2021-09-02,2021-09-08,2021-09-13,"Yes",45
"4105","/2223-7747/10/9/1888",2021-07-29,2021-08-31,2021-09-08,2021-09-13,"Yes",46
"4106","/2223-7747/10/9/1889",2021-08-12,2021-08-31,2021-09-07,2021-09-13,"Yes",32
"4107","/2223-7747/10/9/1890",2021-07-20,2021-08-25,2021-09-09,2021-09-13,"No",55
"4108","/2223-7747/10/9/1891",2021-08-09,2021-09-07,2021-09-07,2021-09-13,"No",35
"4109","/2223-7747/10/9/1893",2021-07-22,2021-08-16,2021-08-17,2021-09-13,"Yes",53
"4110","/2223-7747/10/9/1894",2021-08-16,2021-09-06,2021-09-08,2021-09-13,"Yes",28
"4111","/2223-7747/10/9/1895",2021-08-04,2021-09-02,2021-09-08,2021-09-13,"Yes",40
"4112","/2223-7747/10/9/1896",2021-08-03,2021-09-01,2021-09-07,2021-09-13,"Yes",41
"4113","/2223-7747/10/9/1897",2021-06-09,2021-07-26,2021-07-26,2021-09-14,"Yes",97
"4114","/2223-7747/10/9/1879",2021-08-10,2021-09-07,2021-09-08,2021-09-10,"Yes",31
"4115","/2223-7747/10/9/1877",2021-07-06,2021-09-01,2021-09-03,2021-09-10,"Yes",66
"4116","/2223-7747/10/9/1881",2021-07-30,2021-09-05,2021-09-06,2021-09-10,"Yes",42
"4117","/2223-7747/10/9/1878",2021-07-29,2021-08-30,2021-09-08,2021-09-10,"Yes",43
"4118","/2223-7747/10/9/1882",2021-08-09,2021-08-30,2021-08-31,2021-09-10,"Yes",32
"4119","/2223-7747/10/9/1883",2021-07-19,2021-08-30,2021-09-09,2021-09-11,"Yes",54
"4120","/2223-7747/10/9/1885",2021-07-11,2021-09-02,2021-09-10,2021-09-11,"Yes",62
"4121","/2223-7747/10/9/1884",2021-07-22,2021-09-02,2021-09-08,2021-09-11,"Yes",51
"4122","/2223-7747/10/9/1886",2021-08-24,2021-09-06,2021-09-08,2021-09-12,"Yes",19
"4123","/2223-7747/10/9/1868",2021-07-23,2021-08-31,2021-09-07,2021-09-09,"Yes",48
"4124","/2223-7747/10/9/1869",2021-08-17,2021-09-03,2021-09-03,2021-09-09,"Yes",23
"4125","/2223-7747/10/9/1867",2021-08-11,2021-09-05,2021-09-06,2021-09-09,"No",29
"4126","/2223-7747/10/9/1870",2021-08-12,2021-09-04,2021-09-06,2021-09-09,"Yes",28
"4127","/2223-7747/10/9/1872",2021-08-06,2021-09-07,2021-09-07,2021-09-10,"Yes",35
"4128","/2223-7747/10/9/1871",2021-08-10,2021-09-05,2021-09-07,2021-09-10,"Yes",31
"4129","/2223-7747/10/9/1873",2021-08-03,2021-09-07,2021-09-07,2021-09-10,"Yes",38
"4130","/2223-7747/10/9/1876",2021-08-07,2021-09-07,2021-09-07,2021-09-10,"Yes",34
"4131","/2223-7747/10/9/1874",2021-08-20,2021-09-04,2021-09-07,2021-09-10,"No",21
"4132","/2223-7747/10/9/1875",2021-07-24,2021-08-26,2021-09-08,2021-09-10,"Yes",48
"4133","/2223-7747/10/9/1857",2021-08-04,2021-09-03,2021-09-06,2021-09-08,"Yes",35
"4134","/2223-7747/10/9/1858",2021-07-25,2021-09-01,2021-09-02,2021-09-08,"Yes",45
"4135","/2223-7747/10/9/1859",2021-07-07,2021-08-30,2021-09-02,2021-09-08,"Yes",63
"4136","/2223-7747/10/9/1860",2021-08-18,2021-09-02,2021-09-04,2021-09-08,"Yes",21
"4137","/2223-7747/10/9/1861",2021-07-30,2021-08-26,2021-09-06,2021-09-08,"No",40
"4138","/2223-7747/10/9/1862",2021-08-03,2021-08-30,2021-09-04,2021-09-09,"Yes",37
"4139","/2223-7747/10/9/1863",2021-08-15,2021-09-03,2021-09-05,2021-09-09,"Yes",25
"4140","/2223-7747/10/9/1864",2021-08-03,2021-09-06,2021-09-06,2021-09-09,"Yes",37
"4141","/2223-7747/10/9/1865",2021-08-02,2021-08-31,2021-09-07,2021-09-09,"Yes",38
"4142","/2223-7747/10/9/1866",2021-08-19,2021-09-03,2021-09-07,2021-09-09,"Yes",21
"4143","/2223-7747/10/9/1847",2021-07-03,2021-09-01,2021-09-03,2021-09-06,"Yes",65
"4144","/2223-7747/10/9/1848",2021-07-23,2021-08-29,2021-09-02,2021-09-06,"Yes",45
"4145","/2223-7747/10/9/1849",2021-08-15,2021-08-31,2021-09-03,2021-09-06,"Yes",22
"4146","/2223-7747/10/9/1850",2021-07-30,2021-08-26,2021-09-01,2021-09-06,"Yes",38
